#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"s / mm"	"X (2) [Real Part / V/pC]"
#-----------------------------------
6427.3909485012	0.0020380824926277
6427.6993381105	0.0021718447257668
6428.0077277198	0.0023028621222215
6428.3161173291	0.0024308875123050
6428.6245069384	0.0025556778498184
6428.9328965477	0.0026769944936546
6429.2412861570	0.0027946037074665
6429.5496757663	0.0029082772934120
6429.8580653756	0.0030177933910131
6430.1664549849	0.0031229373484328
6430.4748445942	0.0032235026220591
6430.7832342035	0.0033192916754172
6431.0916238128	0.0034101167819682
6431.4000134221	0.0034958006706558
6431.7084030314	0.0035761769958621
6432.0167926407	0.0036510906655598
6432.3251822500	0.0037203980882215
6432.6335718593	0.0037839673080952
6432.9419614686	0.0038416780253178
6433.2503510779	0.0038934215654478
6433.5587406872	0.0039391008276069
6433.8671302965	0.0039786302556597
6434.1755199058	0.0040119357347492
6434.4839095151	0.0040389544328683
6434.7922991244	0.0040596346848411
6435.1006887337	0.0040739358900745
6435.4090783430	0.0040818284761265
6435.7174679523	0.0040832939044334
6436.0258575616	0.0040783247591967
6436.3342471709	0.0040669250022197
6436.6426367802	0.0040491103091438
6436.9510263895	0.0040249084405583
6437.2594159988	0.0039943597027011
6437.5678056081	0.0039575173736309
6437.8761952174	0.0039144479905136
6438.1845848267	0.0038652315402092
6438.4929744360	0.0038099614385535
6438.8013640453	0.0037487443082953
6439.1097536546	0.0036816995704146
6439.4181432639	0.0036089588162962
6439.7265328732	0.0035306650942139
6440.0349224825	0.0034469721056169
6440.3433120918	0.0033580433328917
6440.6517017011	0.0032640512150636
6440.9600913104	0.0031651764699688
6441.2684809197	0.0030616075450274
6441.5768705290	0.0029535401729685
6441.8852601383	0.0028411771240631
6442.1936497476	0.0027247281416557
6442.5020393569	0.0026044100393190
6442.8104289663	0.0024804468448417
6443.1188185756	0.0023530698877368
6443.4272081849	0.0022225178428919
6443.7355977942	0.0020890366307357
6444.0439874035	0.0019528791515117
6444.3523770128	0.0018143048385174
6444.6607666221	0.0016735789708220
6444.9691562314	0.0015309718663823
6445.2775458407	0.0013867580020997
6445.5859354500	0.0012412150957799
6445.8943250593	0.0010946232195187
6446.2027146686	0.00094726395781822
6446.5111042779	0.00079941961172856
6446.8194938872	0.00065137249268988
6447.1278834965	0.00050340431687659
6447.4362731058	0.00035579562620447
6447.7446627151	0.00020882522089871
6448.0530523244	6.2769655984510e-05
6448.3614419337	-8.2097161519302e-05
6448.6698315430	-0.00022550429088254
6448.9782211523	-0.00036718398050433
6449.2866107616	-0.00050687180788375
6449.5950003709	-0.00064430674312800
6449.9033899802	-0.00077923120989175
6450.2117795895	-0.00091139122435400
6450.5201691988	-0.0010405366344574
6450.8285588081	-0.0011664215469415
6451.1369484174	-0.0012888049638315
6451.4453380267	-0.0014074515271682
6451.7537276360	-0.0015221323981252
6452.0621172453	-0.0016326261598824
6452.3705068546	-0.0017387196568875
6452.6788964639	-0.0018402087995829
6452.9872860732	-0.0019368991644157
6453.2956756825	-0.0020286064278040
6453.6040652918	-0.0021151566749292
6453.9124549011	-0.0021963866093957
6454.2208445104	-0.0022721437017775
6454.5292341197	-0.0023422862267640
6454.8376237290	-0.0024066832486521
6455.1460133383	-0.0024652146161023
6455.4544029476	-0.0025177709014950
6455.7627925569	-0.0025642532064401
6456.0711821662	-0.0026045729617440
6456.3795717755	-0.0026386517905563
6456.6879613848	-0.0026664214787284
6456.9963509941	-0.0026878240583325
6457.3047406034	-0.0027028120813469
6457.6131302127	-0.0027113491896229
6457.9215198220	-0.0027134108185582
6458.2299094313	-0.0027089849361984
6458.5382990406	-0.0026980727380938
6458.8466886499	-0.0026806891698949
6459.1550782592	-0.0026568632264610
6459.4634678685	-0.0026266378676335
6459.7718574778	-0.0025900695501505
6460.0802470872	-0.0025472275983582
6460.3886366965	-0.0024981934768738
6460.6970263058	-0.0024430600477079
6461.0054159151	-0.0023819309261230
6461.3138055244	-0.0023149200476063
6461.6221951337	-0.0022421515146793
6461.9305847430	-0.0021637595686732
6462.2389743523	-0.0020798885645727
6462.5473639616	-0.0019906929012327
6462.8557535709	-0.0018963368023251
6463.1641431802	-0.0017969939152813
6463.4725327895	-0.0016928467885168
6463.7809223988	-0.0015840863338908
6464.0893120081	-0.0014709113992626
6464.3977016174	-0.0013535285481141
6464.7060912267	-0.0012321520793292
6465.0144808360	-0.0011070042979054
6465.3228704453	-0.00097831594409158
6465.6312600546	-0.00084632655754237
6465.9396496639	-0.00071128462451495
6466.2480392732	-0.00057344733474137
6466.5564288825	-0.00043307987554522
6466.8648184918	-0.00029045430672287
6467.1732081011	-0.00014584806574063
6467.4815977104	4.5765559288916e-07
6467.7899873197	0.00014817948086802
6468.0983769290	0.00029703319630365
6468.4067665383	0.00044673464229191
6468.7151561476	0.00059700017008278
6469.0235457569	0.00074754673145483
6469.3319353662	0.00089809166729194
6469.6403249755	0.0010483523710704
6469.9487145848	0.0011980460150005
6470.2571041941	0.0013468894461290
6470.5654938034	0.0014945993453036
6470.8738834127	0.0016408926818302
6471.1822730220	0.0017854873473071
6471.4906626313	0.0019281029344572
6471.7990522406	0.0020684615914742
6472.1074418499	0.0022062888619643
6472.4158314592	0.0023413144567870
6472.7242210685	0.0024732729050073
6473.0326106778	0.0026019042025966
6473.3410002871	0.0027269544798737
6473.6493898964	0.0028481766756227
6473.9577795057	0.0029653312253099
6474.2661691150	0.0030781867544443
6474.5745587243	0.0031865208099787
6474.8829483336	0.0032901205230476
6475.1913379429	0.0033887831522476
6475.4997275522	0.0034823164683419
6475.8081171615	0.0035705389344586
6476.1165067708	0.0036532797906344
6476.4248963801	0.0037303789956398
6476.7332859894	0.0038016870242357
6477.0416755987	0.0038670646410691
6477.3500652081	0.0039263827095159
6477.6584548174	0.0039795220633691
6477.9668444267	0.0040263734685781
6478.2752340360	0.0040668377472960
6478.5836236453	0.0041008260892362
6478.8920132546	0.0041282605638733
6479.2004028639	0.0041490747814574
6479.5087924732	0.0041632147101257
6479.8171820825	0.0041706395416150
6480.1255716918	0.0041713224981524
6480.4339613011	0.0041652515350412
6480.7423509104	0.0041524298137219
6481.0507405197	0.0041328758502657
6481.3591301290	0.0041066233065456
6481.6675197383	0.0040737205039093
6481.9759093476	0.0040342297420663
6482.2842989569	0.0039882264434744
6482.5926885662	0.0039357982207598
6482.9010781755	0.0038770440943566
6483.2094677848	0.0038120739224277
6483.5178573941	0.0037410080442747
6483.8262470034	0.0036639771201038
6484.1346366127	0.0035811221081104
6484.4430262220	0.0034925943747093
6484.7514158313	0.0033985558201907
6485.0598054406	0.0032991789029276
6485.3681950499	0.0031946465562645
6485.6765846592	0.0030851520255403
6485.9849742685	0.0029708986431899
6486.2933638778	0.0028520996111016
6486.6017534871	0.0027289777664461
6486.9101430964	0.0026017653552968
6487.2185327057	0.0024707038908081
6487.5269223150	0.0023360439278091
6487.8353119243	0.0021980447021885
6488.1437015336	0.0020569735810066
6488.4520911429	0.0019131053170891
6488.7604807522	0.0017667211641194
6489.0688703615	0.0016181077372295
6489.3772599708	0.0014675557440716
6489.6856495801	0.0013153588263187
6489.9940391894	0.0011618125764294
6490.3024287987	0.0010072137510367
6490.6108184080	0.00085185970912343
6490.9192080173	0.00069604810671132
6491.2275976266	0.00054007687248165
6491.5359872359	0.00038424432221807
6491.8443768452	0.00022884921569294
6492.1527664545	7.4190773795702e-05
6492.4611560638	-7.9431412473123e-05
6492.7695456731	-0.00023171769889948
6493.0779352824	-0.00038236888177043
6493.3863248917	-0.00053108686593302
6493.6947145010	-0.00067757548753563
6494.0031041104	-0.00082154145786565
6494.3114937197	-0.00096269535049651
6494.6198833290	-0.0011007525680555
6494.9282729383	-0.0012354342963796
6495.2366625476	-0.0013664684210609
6495.5450521569	-0.0014935903612263
6495.8534417662	-0.0016165437769593
6496.1618313755	-0.0017350811576991
6496.4702209848	-0.0018489643128856
6496.7786105941	-0.0019579647818837
6497.0870002034	-0.0020618641124687
6497.3953898127	-0.0021604540232859
6497.7037794220	-0.0022535365127911
6498.0121690313	-0.0023409239274901
6498.3205586406	-0.0024224389830203
6498.6289482499	-0.0024979147743394
6498.9373378592	-0.0025671948284764
6499.2457274685	-0.0026301332522946
6499.5541170778	-0.0026865949818961
6499.8625066871	-0.0027364561068770
6500.1708962964	-0.0027796043636550
6500.4792859057	-0.0028159397383244
6500.7876755150	-0.0028453751492909
6501.0960651243	-0.0028678372111244
6501.4044547336	-0.0028832669235072
6501.7128443429	-0.0028916202858840
6502.0212339522	-0.0028928687632153
6502.3296235615	-0.0028869995640031
6502.6380131708	-0.0028740156948418
6502.9464027801	-0.0028539357022440
6503.2547923894	-0.0028267932638267
6503.5631819987	-0.0027926366747177
6503.8715716080	-0.0027515282605279
6504.1799612173	-0.0027035437488962
6504.4883508266	-0.0026487716958929
6504.7967404359	-0.0025873130761423
6505.1051300452	-0.0025192809927980
6505.4135196545	-0.0024448004843173
6505.7219092638	-0.0023640084475532
6506.0302988731	-0.0022770536713210
6506.3386884824	-0.0021840968767669
6506.6470780917	-0.0020853107696116
6506.9554677010	-0.0019808800868340
6507.2638573103	-0.0018710015993117
6507.5722469196	-0.0017558840911811
6507.8806365289	-0.0016357482248474
6508.1890261382	-0.0015108263403947
6508.4974157475	-0.0013813621884080
6508.8058053568	-0.0012476104931811
6509.1141949661	-0.0011098363421703
6509.4225845754	-0.00096831439108703
6509.7309741847	-0.00082332793791573
6510.0393637940	-0.00067516790102793
6510.3477534033	-0.00052413167615615
6510.6561430126	-0.00037052200679980
6510.9645326219	-0.00021464597602899
6511.2729222313	-5.6814119612280e-05
6511.5813118406	0.00010266025326824
6511.8897014499	0.00026346155474192
6512.1980910592	0.00042527229270320
6512.5064806685	0.00058777329741331
6512.8148702778	0.00075064390813945
6513.1232598871	0.00091356218141300
6513.4316494964	0.0010762051738993
6513.7400391057	0.0012382493709899
6514.0484287150	0.0013993711403775
6514.3568183243	0.0015592472817703
6514.6652079336	0.0017175556937914
6514.9735975429	0.0018739760839030
6515.2819871522	0.0020281907179149
6515.5903767615	0.0021798852291976
6515.8987663708	0.0023287495297749
6516.2071559801	0.0024744787954473
6516.5155455894	0.0026167745033826
6516.8239351987	0.0027553455280515
6517.1323248080	0.0028899092405266
6517.4407144173	0.0030201924959184
6517.7491040266	0.0031459324403987
6518.0574936359	0.0032668770850339
6518.3658832452	0.0033827856378179
6518.6742728545	0.0034934285508787
6518.9826624638	0.0035985872992280
6519.2910520731	0.0036980540559979
6519.5994416824	0.0037916313903833
6519.9078312917	0.0038791320533235
6520.2162209010	0.0039603789829995
6520.5246105103	0.0040352055748933
6520.8330001196	0.0041034562217258
6521.1413897289	0.0041649871216238
6521.4497793382	0.0042196672093656
6521.7581689475	0.0042673790455108
6522.0665585568	0.0043080196395375
6522.3749481661	0.0043415011148954
6522.6833377754	0.0043677511373202
6522.9917273847	0.0043867131373159
6523.3001169940	0.0043983463272059
6523.6085066033	0.0044026256459986
6523.9168962126	0.0043995416541103
6524.2252858219	0.0043891004230279
6524.5336754312	0.0043713234425548
6524.8420650405	0.0043462474958462
6525.1504546498	0.0043139244596957
6525.4588442591	0.0042744209827667
6525.7672338684	0.0042278180436606
6526.0756234777	0.0041742103615864
6526.3840130870	0.0041137056992593
6526.6924026963	0.0040464241509324
6527.0007923056	0.0039724975618432
6527.3091819149	0.0038920691316325
6527.6175715242	0.0038052932631113
6527.9259611335	0.0037123356723336
6528.2343507429	0.0036133737400776
6528.5427403522	0.0035085970110107
6528.8511299615	0.0033982076364068
6529.1595195708	0.0032824207019662
6529.4679091801	0.0031614643334637
6529.7762987894	0.0030355794261417
6530.0846883987	0.0029050190292585
6530.3930780080	0.0027700474000267
6530.7014676173	0.0026309388053339
6531.0098572266	0.0024879762518483
6531.3182468359	0.0023414501927044
6531.6266364452	0.0021916573321078
6531.9350260545	0.0020388996170807
6532.2434156638	0.0018834833861814
6532.5518052731	0.0017257187223206
6532.8601948824	0.0015659189605306
6533.1685844917	0.0014044002224746
6533.4769741010	0.0012414810309804
6533.7853637103	0.0010774819766099
6534.0937533196	0.00091272535925036
6534.4021429289	0.00074753485314306
6534.7105325382	0.00058223517070652
6535.0189221475	0.00041715175669075
6535.3273117568	0.00025261047039211
6535.6357013661	8.8937201716428e-05
6535.9440909754	-7.3542557830988e-05
6536.2524805847	-0.00023450427071619
6536.5608701940	-0.00039362504314688
6536.8692598033	-0.00055058444863706
6537.1776494126	-0.00070506549012672
6537.4860390219	-0.00085675563261143
6537.7944286312	-0.0010053479189344
6538.1028182405	-0.0011505420560477
6538.4112078498	-0.0012920453961248
6538.7195974591	-0.0014295738528088
6539.0279870684	-0.0015628526650518
6539.3363766777	-0.0016916170579102
6539.6447662870	-0.0018156127169795
6539.9531558963	-0.0019345960652255
6540.2615455056	-0.0020483344568928
6540.5699351149	-0.0021566062177178
6540.8783247242	-0.0022592005920362
6541.1867143335	-0.0023559176318155
6541.4951039428	-0.0024465680465659
6541.8034935521	-0.0025309731944536
6542.1118831614	-0.0026089652269809
6542.4202727707	-0.0026803873951350
6542.7286623800	-0.0027450946590367
6543.0370519893	-0.0028029544856048
6543.3454415986	-0.0028538477932334
6543.6538312079	-0.0028976699804076
6543.9622208172	-0.0029343318498044
6544.2706104265	-0.0029637603854966
6544.5790000358	-0.0029858992280940
6544.8873896451	-0.0030007087894154
6545.1957792544	-0.0030081661120065
6545.5041688638	-0.0030082644689366
6545.8125584731	-0.0030010127776600
6546.1209480824	-0.0029864350078766
6546.4293376917	-0.0029645696041473
6546.7377273010	-0.0029354690242907
6547.0461169103	-0.0028991994417162
6547.3545065196	-0.0028558405445316
6547.6628961289	-0.0028054854127330
6547.9712857382	-0.0027482403522038
6548.2796753475	-0.0026842247008190
6548.5880649568	-0.0026135705936167
6548.8964545661	-0.0025364226231988
6549.2048441754	-0.0024529375135882
6549.5132337847	-0.0023632838564332
6549.8216233940	-0.0022676419670817
6550.1300130033	-0.0021662038897899
6550.4384026126	-0.0020591735250729
6550.7467922219	-0.0019467668250288
6551.0551818312	-0.0018292119139213
6551.3635714405	-0.0017067490453234
6551.6719610498	-0.0015796303011182
6551.9803506591	-0.0014481189440922
6552.2887402684	-0.0013124884210441
6552.5971298777	-0.0011730210545840
6552.9055194870	-0.0010300065679262
6553.2139090963	-0.00088374059764027
6553.5222987056	-0.00073452335073636
6553.8306883149	-0.00058265849041542
6554.1390779242	-0.00042845231770037
6554.4474675335	-0.00027221332386718
6554.7558571428	-0.00011425201239168
6555.0642467521	4.5119103329720e-05
6555.3726363614	0.00020558545702324
6555.6810259707	0.00036683047907602
6555.9894155800	0.00052853576261493
6556.2978051893	0.00069038142633352
6556.6061947986	0.00085204664136394
6556.9145844079	0.0010132103053254
6557.2229740172	0.0011735518274338
6557.5313636265	0.0013327518780571
6557.8397532358	0.0014904931614237
6558.1481428451	0.0016464612108190
6558.4565324544	0.0018003451649605
6558.7649220637	0.0019518385629789
6559.0733116730	0.0021006402061208
6559.3817012823	0.0022464551277916
6559.6900908916	0.0023889955652900
6559.9984805009	0.0025279819243047
6560.3068701102	0.0026631437408727
6560.6152597195	0.0027942205136335
