#Parameters = {beta=0.6; bunch=3.6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / cm"	"Z (beta=0.6) [Real Part]"
#-----------------------------------
217.73673291312	-0.019112266451329
217.76743547784	-0.019265075979725
217.79813804256	-0.019414959467763
217.82884060728	-0.019561895172037
217.85954317200	-0.019705862206427
217.89024573672	-0.019846840234604
217.92094830144	-0.019984808945500
217.95165086616	-0.020119747997430
217.98235343088	-0.020251636536338
218.01305599560	-0.020380453128236
218.04375856032	-0.020506175886531
218.07446112504	-0.020628782753140
218.10516368976	-0.020748251809971
218.13586625448	-0.020864561718298
218.16656881920	-0.020977692230462
218.19727138392	-0.021087624515737
218.22797394864	-0.021194341209965
218.25867651336	-0.021297826593287
218.28937907808	-0.021398066304432
218.32008164280	-0.021495046992146
218.35078420752	-0.021588755755074
218.38148677224	-0.021679179941152
218.41218933696	-0.021766306432264
218.44289190168	-0.021850121489437
218.47359446640	-0.021930610703766
218.50429703112	-0.022007759019359
218.53499959584	-0.022081551080154
218.56570216056	-0.022151971819248
218.59640472528	-0.022219006712238
218.62710729000	-0.022282642403809
218.65780985472	-0.022342867203122
218.68851241944	-0.022399671138444
218.71921498416	-0.022453045982857
218.74991754888	-0.022502984924136
218.78062011360	-0.022549482345271
218.81132267832	-0.022592533308505
218.84202524304	-0.022632132964417
218.87272780776	-0.022668276070259
218.90343037248	-0.022700956799232
218.93413293720	-0.022730168604378
218.96483550192	-0.022755904526397
218.99553806664	-0.022778157137478
219.02624063136	-0.022796919240117
219.05694319608	-0.022812184323784
219.08764576080	-0.022823947063252
219.11834832552	-0.022832203459634
219.14905089024	-0.022836951100906
219.17975345496	-0.022838189148684
219.21045601968	-0.022835918185373
219.24115858440	-0.022830139904611
219.27186114912	-0.022820856657987
219.30256371384	-0.022808071025795
219.33326627856	-0.022791785568323
219.36396884328	-0.022772002627176
219.39467140800	-0.022748724052753
219.42537397272	-0.022721951380543
219.45607653744	-0.022691686202393
219.48677910216	-0.022657930434321
219.51748166688	-0.022620686564888
219.54818423160	-0.022579957941504
219.57888679632	-0.022535749049154
219.60958936104	-0.022488065544734
219.64029192576	-0.022436914234429
219.67099449048	-0.022382302917052
219.70169705520	-0.022324240292061
219.73239961992	-0.022262735609708
219.76310218464	-0.022197798570571
219.79380474936	-0.022129439093041
219.82450731408	-0.022057667221894
219.85520987880	-0.021982493179400
219.88591244352	-0.021903927492821
219.91661500824	-0.021821980836257
219.94731757296	-0.021736664338247
219.97802013768	-0.021647989769745
220.00872270240	-0.021555969530534
220.03942526712	-0.021460616624853
220.07012783184	-0.021361944617956
220.10083039656	-0.021259967883405
220.13153296128	-0.021154701300493
220.16223552600	-0.021046160325442
220.19293809072	-0.020934360945366
220.22364065544	-0.020819319620261
220.25434322016	-0.020701053406613
220.28504578488	-0.020579580097007
220.31574834960	-0.020454917973264
220.34645091432	-0.020327086023633
220.37715347904	-0.020196103826911
220.40785604376	-0.020061991569661
220.43855860848	-0.019924769931603
220.46926117320	-0.019784459839967
220.49996373792	-0.019641082511259
220.53066630264	-0.019494659325577
220.56136886736	-0.019345211793945
220.59207143208	-0.019192761682768
220.62277399680	-0.019037331059858
220.65347656152	-0.018878942520151
220.68417912624	-0.018717619298071
220.71488169096	-0.018553385360793
220.74558425568	-0.018386265715950
220.77628682040	-0.018216286360680
220.80698938512	-0.018043474231482
220.83769194984	-0.017867857059957
220.86839451456	-0.017689463123344
220.89909707928	-0.017508320914626
220.92979964400	-0.017324458963989
220.96050220872	-0.017137905544231
220.99120477344	-0.016948688685978
221.02190733816	-0.016756836286427
221.05260990288	-0.016562376243635
221.08331246760	-0.016365336711014
221.11401503232	-0.016165746373988
221.14471759704	-0.015963634801361
221.17542016176	-0.015759032685311
221.20612272648	-0.015551971970512
221.23682529120	-0.015342485844105
221.26752785592	-0.015130608534136
221.29823042064	-0.014916375015530
221.32893298536	-0.014699820721258
221.35963555008	-0.014480980960682
221.39033811480	-0.014259890701392
221.42104067952	-0.014036584288997
221.45174324424	-0.013811095507629
221.48244580896	-0.013583457652717
221.51314837368	-0.013353703758632
221.54385093840	-0.013121867168645
221.57455350312	-0.012887981867493
221.60525606784	-0.012652082854822
221.63595863256	-0.012414206471604
221.66666119728	-0.012174390535155
221.69736376200	-0.011932674144469
221.72806632672	-0.011689097476861
221.75876889144	-0.011443701411408
221.78947145616	-0.011196526945829
221.82017402088	-0.010947614756846
221.85087658560	-0.010697004934969
221.88157915032	-0.010444736604150
221.91228171504	-0.010190848030202
221.94298427976	-0.0099353769230537
221.97368684448	-0.0096783606830428
222.00438940920	-0.0094198369161998
222.03509197392	-0.0091598439343442
222.06579453864	-0.0088984210087642
222.09649710336	-0.0086356088466527
222.12719966808	-0.0083714495533509
222.15790223280	-0.0081059865596938
222.18860479752	-0.0078392642582378
222.21930736224	-0.0075713276396903
222.25000992696	-0.0073022216554371
222.28071249168	-0.0070319907459915
222.31141505640	-0.0067606785047958
222.34211762112	-0.0064883276123593
222.37282018584	-0.0062149797691730
222.40352275056	-0.0059406760409332
222.43422531528	-0.0056654572165193
222.46492788000	-0.0053893641318955
222.49563044472	-0.0051124382254557
222.52633300944	-0.0048347218530469
222.55703557416	-0.0045562585046699
222.58773813888	-0.0042770928128380
222.61844070360	-0.0039972705552821
222.64914326832	-0.0037168383452404
222.67984583304	-0.0034358429908559
222.71054839776	-0.0031543311791154
222.74125096248	-0.0028723490339273
222.77195352720	-0.0025899418879895
222.80265609192	-0.0023071542324449
222.83335865664	-0.0020240297330762
222.86406122136	-0.0017406114080235
222.89476378608	-0.0014569419918804
222.92546635080	-0.0011730642663845
222.95616891552	-0.00088902152731719
222.98687148024	-0.00060485755987462
223.01757404496	-0.00032061709689017
223.04827660968	-3.6345815687954e-05
223.07897917440	0.00024791004832674
223.10968173912	0.00053210368098127
223.14038430384	0.00081618818876862
223.17108686856	0.0011001169397760
223.20178943328	0.0013838437906142
223.23249199800	0.0016673233351039
223.26319456272	0.0019505109079636
223.29389712744	0.0022333625155456
223.32459969216	0.0025158348978299
223.35530225688	0.0027978850945925
223.38600482160	0.0030794703073581
223.41670738632	0.0033605475104706
223.44740995104	0.0036410733314245
223.47811251576	0.0039210039382366
223.50881508048	0.0042002950403194
223.53951764520	0.0044789019677185
223.57022020992	0.0047567797100331
223.60092277464	0.0050338830578545
223.63162533936	0.0053101670458654
223.66232790408	0.0055855871107038
223.69303046880	0.0058600989960343
223.72373303352	0.0061336589922025
223.75443559824	0.0064062240234774
223.78513816296	0.0066777515872650
223.81584072768	0.0069481997338491
223.84654329240	0.0072175270177078
223.87724585712	0.0074856921840427
223.90794842184	0.0077526542558038
223.93865098656	0.0080183725063363
223.96935355128	0.0082828062381865
224.00005611600	0.0085459145599776
224.03075868072	0.0088076565471922
224.06146124544	0.0090679911975815
224.09216381016	0.0093268774405325
224.12286637488	0.0095842741685483
224.15356893960	0.0098401403467107
224.18427150432	0.010094435098008
224.21497406904	0.010347117836205
224.24567663376	0.010598148449379
224.27637919848	0.010847487448172
224.30708176320	0.011095096032375
224.33778432792	0.011340936143554
224.36848689264	0.011584970557634
224.39918945736	0.011827162682469
224.42989202208	0.012067476507028
224.46059458680	0.012305876319714
224.49129715152	0.012542326585373
224.52199971624	0.012776791682261
224.55270228096	0.013009235943695
224.58340484568	0.013239623502845
224.61410741040	0.013467918268165
224.64480997512	0.013694084053413
224.67551253984	0.013918084866930
224.70621510456	0.014139885060491
224.73691766928	0.014359449577920
224.76762023400	0.014576744249928
224.79832279872	0.014791735857800
224.82902536344	0.015004392193778
224.85972792816	0.015214682077770
224.89043049288	0.015422575219706
224.92113305760	0.015628041777187
224.95183562232	0.015831052198536
224.98253818704	0.016031577137270
225.01324075176	0.016229587061107
225.04394331648	0.016425052344879
225.07464588120	0.016617943192578
225.10534844592	0.016808229716197
225.13605101064	0.016995882177456
225.16675357536	0.017180871444025
225.19745614008	0.017363169016264
225.22815870480	0.017542747176145
225.25886126952	0.017719579168967
225.28956383424	0.017893639358273
225.32026639896	0.018064903081464
225.35096896368	0.018233346370961
225.38167152840	0.018398945781807
225.41237409312	0.018561678244253
225.44307665784	0.018721520808302
225.47377922256	0.018878450612444
225.50448178728	0.019032444675608
225.53518435200	0.019183480155319
225.56588691672	0.019331534383288
225.59658948144	0.019476585212580
225.62729204616	0.019618611002326
225.65799461088	0.019757590936080
225.68869717560	0.019893505072158
225.71939974032	0.020026334457314
225.75010230504	0.020156060986236
225.78080486976	0.020282667373886
225.81150743448	0.020406136890082
225.84220999920	0.020526453353410
225.87291256392	0.020643600737353
225.90361512864	0.020757563168396
225.93431769336	0.020868324941957
225.96502025808	0.020975870500167
225.99572282280	0.021080184726330
226.02642538752	0.021181252930691
226.05712795224	0.021279060953744
226.08783051696	0.021373595416859
226.11853308168	0.021464843755756
226.14923564640	0.021552794170708
226.17993821112	0.021637435565923
226.21064077584	0.021718757528952
226.24134334056	0.021796750323093
226.27204590528	0.021871404558189
226.30274847000	0.021942711195886
226.33345103472	0.022010661551792
226.36415359944	0.022075247217209
226.39485616416	0.022136460205804
226.42555872888	0.022194293047218
226.45626129360	0.022248738862653
226.48696385832	0.022299791463742
226.51766642304	0.022347445470397
226.54836898776	0.022391696173540
226.57907155248	0.022432539494409
226.60977411720	0.022469971839374
226.64047668192	0.022503990005217
226.67117924664	0.022534591216251
226.70188181136	0.022561772839786
226.73258437608	0.022585532488854
226.76328694080	0.022605868063099
226.79398950552	0.022622777941701
226.82469207024	0.022636261037959
226.85539463496	0.022646317005908
226.88609719968	0.022652946444282
226.91679976440	0.022656150806834
226.94750232912	0.022655932686935
226.97820489384	0.022652295571469
227.00890745856	0.022645243537784
227.03961002328	0.022634781134193
227.07031258800	0.022620913034554
227.10101515272	0.022603643948818
227.13171771744	0.022582978350495
227.16242028216	0.022558920572643
227.19312284688	0.022531474887412
227.22382541160	0.022500645756038
227.25452797632	0.022466438243313
227.28523054104	0.022428858057621
227.31593310576	0.022387912090587
227.34663567048	0.022343608407630
227.37733823520	0.022295956325898
227.40804079992	0.022244966442042
227.43874336464	0.022190650380005
227.46944592936	0.022133020458065
227.50014849408	0.022072089322349
227.53085105880	0.022007869469158
227.56155362352	0.021940373119715
227.59225618824	0.021869612038774
227.62295875296	0.021795597437281
227.65366131768	0.021718340253746
227.68436388240	0.021637851471909
227.71506644712	0.021554142617729
227.74576901184	0.021467226022784
227.77647157656	0.021377115222530
227.80717414128	0.021283825094107
227.83787670600	0.021187371830563
227.86857927072	0.021087773010245
227.89928183544	0.020985047234685
227.92998440016	0.020879213581493
227.96068696488	0.020770291439901
227.99138952960	0.020658299988374
228.02209209432	0.020543258023739
228.05279465904	0.020425183813853
228.08349722376	0.020304095172739
228.11419978848	0.020180009671412
228.14490235320	0.020052944790483
228.17560491792	0.019922918579361
228.20630748264	0.019789949912423
228.23701004736	0.019654058786820
228.26771261208	0.019515266448466
228.29841517680	0.019373595385376
228.32911774152	0.019229069117755
228.35982030624	0.019081711959666
228.39052287096	0.018931548713084
228.42122543568	0.018778604189929
228.45192800040	0.018622902951862
228.48263056512	0.018464469251150
228.51333312984	0.018303326871941
228.54403569456	0.018139499259568
228.57473825928	0.017973009725201
228.60544082400	0.017803881842883
228.63614338872	0.017632139693608
228.66684595344	0.017457808160488
228.69754851816	0.017280913188642
228.72825108288	0.017101481701421
228.75895364760	0.016919541503922
228.78965621232	0.016735121238135
228.82035877704	0.016548250097660
228.85106134176	0.016358957466844
228.88176390648	0.016167272682209
228.91246647120	0.015973224755543
228.94316903592	0.015776842411872
228.97387160064	0.015578154038335
229.00457416536	0.015377187945333
229.03527673008	0.015173972474265
229.06597929480	0.014968536315420
229.09668185952	0.014760908707839
229.12738442424	0.014551119725896
229.15808698896	0.014339200159639
229.18878955368	0.014125181637341
229.21949211840	0.013909096424327
229.25019468312	0.013690977336795
229.28089724784	0.013470857361578
229.31159981256	0.013248769653871
229.34230237728	0.013024747163661
229.37300494200	0.012798822647972
